用户昵称,性别,评论内容,被回复用户,评论层级,用户当前等级,点赞数量,回复时间
OL-阿婧,保密,回复 @语混序乱并不影阅响读 :对啊，顶多可以是上的高中好坏的问题，但绝对不可能完全上不了高中啊[妙啊],久秊,二级评论,5,0,2024-11-04 19:48:57
一只瞌睡的懒猫,男,"回复 @夜月吟 :看你说的哪种程度的牛了…如果只是在普通人角度，考个一百三四已经算牛的了，但哪怕是这种程度，读中专的可能性也不大。周围不乏英语四十分读本科的，
其次是如果真的是牛人，如上海育华的那位初二学生（角色好像是银牌），这种人哪怕其他科目考零分也能读清北…
所以最终所谓的数学牛读中专，只是因为不够牛罢了。",久秊,二级评论,6,1,2024-11-05 20:11:16
一只中暑的Jo花鼠,保密,回复 @夜月吟 :我这边数学牛的已经被提前招走去重高了[歌行宇宙表情包_不嘻嘻],久秊,二级评论,5,0,2024-11-09 12:59:45
らかし,男,回复 @夜月吟 :我当年22年中考英语17分，照样上公办普通高中，成为倒数第一名最后录取的学生。全校就我英语不好,久秊,二级评论,6,0,2024-11-12 18:58:47
らかし,男,回复 @夜月吟 :滚去学日语了，高一被一些同学和老师劝去学日语。我本来就喜欢日漫，喜欢学日语。因为学日语耽误初中英语不及格,久秊,二级评论,6,0,2024-11-12 18:59:49
らかし,男,回复 @一只中暑的Jo花鼠 :我初中偏科，英语中考17分,久秊,二级评论,6,0,2024-11-12 19:01:13
らかし,男,回复 @一只中暑的Jo花鼠 :全县最后一名是公办普通高中，上普通班。然后学校日语了。学校老师和同学说你这样不要学英语，学日语比较好,久秊,二级评论,6,0,2024-11-12 19:02:05
the幻,男,回复 @らかし :十年前我中考是数学A+语文C+（标准分时期c就直接不能上普高） 然后报的指标学校比隔壁班一个高两分他去不了那个重点我去了,久秊,二级评论,6,0,2024-11-14 19:26:31
らかし,男,回复 @the幻 :我什么有些人鼓吹春季高考,久秊,二级评论,6,0,2024-11-14 19:37:24
らかし,男,回复 @the幻 :我搞不懂，春季高考是什么东西,久秊,二级评论,6,1,2024-11-14 19:37:43
らかし,男,回复 @the幻 :有些中专生一直接这个嘲讽高中生,久秊,二级评论,6,0,2024-11-14 19:38:02
らかし,男,回复 @the幻 :听说我们江西春季高考录取的学校越来越少了，有取消的趋势,久秊,二级评论,6,0,2024-11-14 19:38:34
the幻,男,回复 @らかし :听起来就够逆天的[笑哭],久秊,二级评论,6,0,2024-11-14 19:41:45
双吉堡堡饼,男,回复 @派大星141 :严重偏科那是因为你的强项不优秀，姜某这种早就被发现了,久秊,二级评论,6,0,2024-11-16 13:17:15
程心那个鑫,男,回复 @夜月吟 :你想多了，我说句不好听的，就是因为菜去了中专，中专数学再好能好过那些高考去名校的那些人吗？你可以怀疑那些高考考的特别好的人的人品，不能怀疑人家的智商，不要提努力，努力可能能让你考比较好的学校，但很难让你能考上那种名校。,久秊,二级评论,6,0,2024-12-05 19:54:57
fgzl2008,保密,一大帮红粉打了鸡血一般宣扬，结果。。。,,一级评论,5,5,2024-11-04 18:10:27
皇帝新衣136,男,粉红是杀不死的,fgzl2008,二级评论,5,1,2024-11-07 16:22:22
破坏鸡蛋皮,保密,啊？前几天考试刚用了这个人物事例,,一级评论,5,1318,2024-11-03 11:18:33
T1-idoki,男,这辈子有了,破坏鸡蛋皮,二级评论,6,691,2024-11-03 11:19:45
Wishingb,男,这个争议本来就很大，基本实锤作弊了，注意点有争议的时事就不要引用了[脸红],破坏鸡蛋皮,二级评论,5,740,2024-11-03 11:22:03
系天涯,保密,这事不是6月底就差不多实锤了?,破坏鸡蛋皮,二级评论,5,280,2024-11-03 11:29:04
0101语言,男,想起我高三的时候作文写张jk，结果回家一看张jk塌了[笑哭]后面和语文老师讲，她都乐死了,破坏鸡蛋皮,二级评论,5,153,2024-11-03 11:29:58
神秘-游辞,保密,怎么用的，或者说这么吹的,破坏鸡蛋皮,二级评论,4,53,2024-11-03 11:33:15
天巡之梦,男,感谢你在老师乏味的批卷过程中增添一丝乐趣，你好温柔[墨镜],破坏鸡蛋皮,二级评论,6,215,2024-11-03 11:33:33
阿拉哈德里,男,你是真不思考一下真假啊,破坏鸡蛋皮,二级评论,6,144,2024-11-03 11:34:14
平平无奇的小石斑鱼,保密,回复 @0101语言 :张继科没塌啊，现在再去看看就知道了,破坏鸡蛋皮,二级评论,6,57,2024-11-03 11:34:20
물고기처럼자유롭다,女,？你也是有了用这玩意儿,破坏鸡蛋皮,二级评论,5,43,2024-11-03 11:34:46
汤姆and我,保密,也是学过九年制义务教育的人了，有点判断,破坏鸡蛋皮,二级评论,6,80,2024-11-03 11:34:54
Sakura帕克の,保密,回复 @0101语言 :本来看到这个我是不会去评论的，但朋友你是他的粉丝还写进了作文，我觉得有必要给你曾经喜欢的人说明一下一些情况。,破坏鸡蛋皮,二级评论,6,16,2024-11-03 11:35:31
欢乐堡神偷,男,这辈子有了,破坏鸡蛋皮,二级评论,6,12,2024-11-03 11:36:28
sofreeze,保密,这辈子有了,破坏鸡蛋皮,二级评论,6,14,2024-11-03 11:36:30
Uarew_Kosuzu,男,锤了几个月你也敢用啊,破坏鸡蛋皮,二级评论,5,35,2024-11-03 11:36:53
惊鹊殇,保密,回复 @观海聽风声 :观海哥这都能遇到[笑哭],破坏鸡蛋皮,二级评论,5,6,2024-11-03 11:37:26
衎翛,保密,这辈子有了,破坏鸡蛋皮,二级评论,5,8,2024-11-03 11:37:29
5時20分-----,保密,你小子是真的缺素材[doge],破坏鸡蛋皮,二级评论,6,31,2024-11-03 11:37:34
嘉嘉请吃饭,保密,多少沾点,破坏鸡蛋皮,二级评论,6,12,2024-11-03 11:37:35
铃御夜,保密,回复 @观海聽风声 :这都能碰到,破坏鸡蛋皮,二级评论,6,0,2024-11-03 11:37:44
一江之帆,男,你也逆天,破坏鸡蛋皮,二级评论,5,8,2024-11-03 11:37:50
no_one_like,男,回复 @观海聽风声 :不是，观海哥，这也能遇见你？你对数学也有兴趣吗？,破坏鸡蛋皮,二级评论,6,5,2024-11-03 11:38:10
Willsols,保密,写作文如果水平高的话，其实可以少用举例论证，模板化太严重了。 逻辑论证体现思辩能力和夹叙夹议体现文学功底这样分会高不少[抱拳],破坏鸡蛋皮,二级评论,6,13,2024-11-03 11:38:19
我不自闭了,男,这么有争议的事你怎么敢用的[笑哭]真不过脑子啊,破坏鸡蛋皮,二级评论,6,9,2024-11-03 11:38:27
小马尚Light,保密,争议案例不要轻易用，看样子你们老师不是很负责没有和你们强调过,破坏鸡蛋皮,二级评论,6,6,2024-11-03 11:38:34
南亭初,保密,难绷,破坏鸡蛋皮,二级评论,6,0,2024-11-03 11:38:35
凌赆,保密,这都能信的我觉得你用不用考试都不会好，跟智商挂钩[喜极而泣],破坏鸡蛋皮,二级评论,5,26,2024-11-03 11:39:08
单走一张小菜,保密,你无敌了,破坏鸡蛋皮,二级评论,5,3,2024-11-03 11:39:09
゚゙゚周杰伦,保密,能相信姜萍的人，我不敢想[笑哭]要么就是小说看多了看魔怔了，要么就是根本没有自主思考能力，外人说1+1=3你也跟着信。,破坏鸡蛋皮,二级评论,6,26,2024-11-03 11:39:16
晨潮晚汐,男,该,破坏鸡蛋皮,二级评论,6,3,2024-11-03 11:39:22
MOderateee,男,当时所有稍微讲点逻辑的分析这件事就经不住考究，但是官方结果不出来大家也玩互联网这么多年也不会说就直接下结论了，反正吃瓜不发表意见准没错[doge]。,破坏鸡蛋皮,二级评论,6,0,2024-11-03 11:39:33
又转圈圈了姐,男,回复 @观海聽风声 :我去，观海哥,破坏鸡蛋皮,二级评论,5,0,2024-11-03 11:39:54
人声丨杂沓へ,保密,都11月了还能信这女的是真的，也是纯的不行了,破坏鸡蛋皮,二级评论,6,7,2024-11-03 11:39:58
燃烧精灵之魂,男,回复 @0101语言 :张jk是谁啊,破坏鸡蛋皮,二级评论,6,0,2024-11-03 11:40:10
怎么还得取名1114514,保密,你用马云都比她强,破坏鸡蛋皮,二级评论,3,3,2024-11-03 11:40:37
深柊s_in,男,这几把孩子[星星眼],破坏鸡蛋皮,二级评论,6,5,2024-11-03 11:41:24
彼空ノ苍星坠梦,保密,举例子最好举古人的，现代人特别是还活着的指不定哪天就塌房了，而且敢引用争议人物为例你这心也挺大,破坏鸡蛋皮,二级评论,6,16,2024-11-03 11:41:28
怎么还得取名1114514,保密,应试教育是这样的，不闻窗边事，只读圣贤书，光忙着看课本上理论，导致没时间关注社会实事,破坏鸡蛋皮,二级评论,3,14,2024-11-03 11:41:41
雷殛荒天,保密,语文批卷老师也没细看的吧，都是扣点给分，一个班那么多人，我高中还写了水和油的沸点来引标题论点然后两个沸点写反了照样能高分，也是事后再看一遍才发现写反了,破坏鸡蛋皮,二级评论,4,0,2024-11-03 11:41:55
2077年的老头儿,保密,反面事例是吧,破坏鸡蛋皮,二级评论,5,3,2024-11-03 11:41:58
BATRLE,男,9月份一整个月都没姜萍的消息，你是一点都不知道啊？从这一点上就能看出不对了,破坏鸡蛋皮,二级评论,6,5,2024-11-03 11:42:02
u的惹的祸,保密,回复 @观海聽风声 :你来这干嘛[热],破坏鸡蛋皮,二级评论,5,0,2024-11-03 11:42:27
藤本树干,保密,回复 @观海聽风声 :大哥你是真高强度冲浪啊,破坏鸡蛋皮,二级评论,6,0,2024-11-03 11:42:48
衔尾蛇兔子,保密,就考试而言一定要用一些已经盖棺定论的人物事迹，或者是国家重点报道的，这类争议性人物还是不用为好，很容易翻车。（同是河南高考出来的）,破坏鸡蛋皮,二级评论,5,5,2024-11-03 11:43:28
不韩而立11,男,这辈子有了，这件事一眼假，你还能当事例[猴哥],破坏鸡蛋皮,二级评论,6,2,2024-11-03 11:43:59
洛三彡川,男,你也是神人,破坏鸡蛋皮,二级评论,6,1,2024-11-03 11:44:01
披荆斩棘勇敢哥,男,没事，这下又能反向引用了,破坏鸡蛋皮,二级评论,6,4,2024-11-03 11:44:06
412の燚龘,男,用这种争议太大的人物做例子，太看老师评分的时候够不够客观了。而且这种大反转的例子，如果你拿她来当一个正面的案例，多少会算你举例不当。,破坏鸡蛋皮,二级评论,6,1,2024-11-03 11:44:57
lollloow,保密,太缺素材了,破坏鸡蛋皮,二级评论,2,1,2024-11-03 11:46:30
哈韩舔狗真下贱,保密,回复 @系天涯 :那时还没调查出结果吧，这个得有证据证明呀,破坏鸡蛋皮,二级评论,6,0,2024-11-03 11:47:44
紬_文德斯,保密,你还真信,破坏鸡蛋皮,二级评论,5,1,2024-11-03 11:47:57
本人已死有事烧纸z_z,保密,你也是神人了,破坏鸡蛋皮,二级评论,5,0,2024-11-03 11:48:11
漠茶好喝,男,这辈子有了，争议这么大的人物正常人会引用？,破坏鸡蛋皮,二级评论,6,3,2024-11-03 11:48:57
jm350234_,保密,卷子写不写也这样了[喜极而泣],破坏鸡蛋皮,二级评论,5,1,2024-11-03 11:49:29
荷兰早八王,男,考试举例最好举私人的例子 活人搞不好哪天就给你反转了,破坏鸡蛋皮,二级评论,6,0,2024-11-03 11:49:38
为中华之复强而读书,女,你心也太大了[笑哭][笑哭]我记得这件事好几个月前就已经有很大的争议了，基本上实锤了就差官方通报,破坏鸡蛋皮,二级评论,5,2,2024-11-03 11:49:41
小长渌钓鱼师,保密,🤣🤣🤣👉🤡,破坏鸡蛋皮,二级评论,6,1,2024-11-03 11:49:59
猪皮大猪皮,男,神人,破坏鸡蛋皮,二级评论,6,1,2024-11-03 11:52:48
Gancen,保密,你们老师应该说过有争议的不要用吧,破坏鸡蛋皮,二级评论,6,2,2024-11-03 11:53:13
纯靠甜水儿续命的king,女,回复 @平平无奇的小石斑鱼 :赌博不算塌？,破坏鸡蛋皮,二级评论,4,0,2024-11-03 11:53:50
嗨xiu,男,无语。要是天才回去职校？,破坏鸡蛋皮,二级评论,5,0,2024-11-03 11:53:58
bili_92086753480,保密,回复 @0101语言 :没塌吧？不信谣，不传谣，目前来说国品似乎塌方了呢[OK],破坏鸡蛋皮,二级评论,3,1,2024-11-03 11:54:08
雾夏-葵海缺失的巳时,男,回复 @゚゙゚周杰伦 :就是学历根本没到能摸数学门框的水平吧，没别的了。,破坏鸡蛋皮,二级评论,6,0,2024-11-03 11:54:16
Xbowlove,保密,哥们你上网只上一般吗,破坏鸡蛋皮,二级评论,4,0,2024-11-03 11:54:55
爱吃炸鸡的柴柴,保密,但凡985出来的就不会引用这个事例，同类相惜,破坏鸡蛋皮,二级评论,6,1,2024-11-03 11:55:20
kitarin,保密,你和她一个水平吧,破坏鸡蛋皮,二级评论,5,1,2024-11-03 11:55:23
灰原由利,男,你也是人才,破坏鸡蛋皮,二级评论,6,0,2024-11-03 11:56:08
into_abyss,男,笑嘻了，还好早已高中毕业[胆大党_微笑],破坏鸡蛋皮,二级评论,5,0,2024-11-03 11:56:09
平平无奇的小石斑鱼,保密,回复 @纯靠甜水儿续命的king :如果塌了，你猜他现在怎么还能做直播授乒乓课呢？,破坏鸡蛋皮,二级评论,6,2,2024-11-03 11:56:29
百夜柊真昼,男,这辈子有了[笑哭],破坏鸡蛋皮,二级评论,6,0,2024-11-03 11:56:43
中洲虚构史学家,男,你也是神人,破坏鸡蛋皮,二级评论,5,0,2024-11-03 11:57:14
名三月飞雪,保密,"时政的东西小心点吧。
老东西看你不顺眼扣光光咯。",破坏鸡蛋皮,二级评论,5,1,2024-11-03 11:57:21
不语逍遥,保密,记住教训，像这种比较有争议的事例，最好别用,破坏鸡蛋皮,二级评论,3,1,2024-11-03 11:58:04
有夜客怀刀,保密,做题阅卷就看到两份用这个事例的,破坏鸡蛋皮,二级评论,4,0,2024-11-03 11:59:13
Sinking丶ZY,男,你还真信啊，这辈子有了,破坏鸡蛋皮,二级评论,6,2,2024-11-03 11:59:13
你的老攻白开心,保密,那咋了[doge],破坏鸡蛋皮,二级评论,5,2,2024-11-03 11:59:26
DtrndG,男,有争议你也敢用啊,破坏鸡蛋皮,二级评论,3,2,2024-11-03 11:59:32
没人要我就拿走了,保密,神人,破坏鸡蛋皮,二级评论,5,1,2024-11-03 12:00:04
Erro_manga,男,这事本来就信的，这辈子有了[笑哭]以后真小心点别被传销骗了,破坏鸡蛋皮,二级评论,5,5,2024-11-03 12:00:14
新秋映时雨,保密,神人,破坏鸡蛋皮,二级评论,4,2,2024-11-03 12:00:26
八村塁Official,保密,无敌了,破坏鸡蛋皮,二级评论,5,1,2024-11-03 12:00:29
氮磷砷锑plus,男,争议事例不要用在作文里啊[喜极而泣],破坏鸡蛋皮,二级评论,5,1,2024-11-03 12:00:40
Toxic206_,保密,幽默，这人不是早就塌了,破坏鸡蛋皮,二级评论,5,2,2024-11-03 12:01:13
鈷蓝星,男,都到了十月份还信是真的，这辈子确实有了,破坏鸡蛋皮,二级评论,6,4,2024-11-03 12:01:16
清夏一梦三两年,男,你能信也不用考试了，就这智商也没救了,破坏鸡蛋皮,二级评论,5,4,2024-11-03 12:01:24
